Em,IDSessao,Pedido,IP,Pageviews
06/11/2012 13:27:00,918032426,,"66.249.75.176",1
06/11/2012 13:26:00,918031136,,"66.249.75.173",1
06/11/2012 13:25:00,918030755,,"66.249.75.182",1
06/11/2012 13:24:00,918029982,,"66.249.75.191",1
06/11/2012 13:24:00,918029874,,"66.249.75.195",1
06/11/2012 13:23:00,918029222,,"66.249.75.182",1
06/11/2012 13:23:00,918029049,,"66.249.75.189",1
06/11/2012 13:22:00,918028550,,"66.249.75.188",1
06/11/2012 13:22:00,918028467,,"66.249.75.183",1
06/11/2012 13:21:00,918027675,,"66.249.75.179",1
06/11/2012 13:21:00,918027590,,"66.249.75.178",1
06/11/2012 13:20:00,918027539,,"66.249.75.175",1
06/11/2012 13:17:00,918025435,,"66.249.75.215",1
06/11/2012 13:17:00,918025228,,"66.249.75.211",1
06/11/2012 13:17:00,918025197,,"66.249.75.205",1
06/11/2012 13:17:00,918025136,,"66.249.75.218",1
06/11/2012 13:17:00,918025031,,"157.55.32.100",1
06/11/2012 13:16:00,918024919,,"66.249.75.195",1
06/11/2012 13:15:00,918024103,,"66.249.75.168",1
06/11/2012 13:15:00,918023924,,"66.249.75.182",1
06/11/2012 13:15:00,918023723,,"66.249.75.174",1
06/11/2012 13:14:00,918022924,,"66.249.75.182",1
06/11/2012 13:11:00,918021285,,"66.249.75.204",1
06/11/2012 13:09:00,918019495,,"66.249.75.215",1
06/11/2012 13:09:00,918019314,,"66.249.75.219",1
06/11/2012 13:08:00,918018740,,"66.249.75.213",1
06/11/2012 13:07:00,918018526,,"66.249.75.211",1
06/11/2012 13:06:00,918017635,,"66.249.75.182",1
06/11/2012 13:04:00,918016764,,"66.249.75.170",1
06/11/2012 13:01:00,918014463,,"66.249.75.204",1
06/11/2012 13:00:00,918013782,,"66.249.75.218",1
06/11/2012 12:47:00,918005970,,"66.249.75.189",1
06/11/2012 12:41:00,918002503,,"66.249.75.170",1
06/11/2012 11:14:00,917957431,,"189.10.64.183",1
06/11/2012 11:00:00,917951021,,"65.55.55.231",1
06/11/2012 10:57:00,917949379,,"186.244.28.215",37
06/11/2012 10:33:00,917936163,,"201.86.147.87",6
06/11/2012 10:23:00,917931186,,"169.145.46.27",2
06/11/2012 09:52:00,917913780,,"201.73.62.202",3
06/11/2012 09:46:00,917910424,,"66.249.75.214",1
06/11/2012 09:31:00,917902490,,"66.249.75.172",1
06/11/2012 09:20:00,917896176,,"189.27.40.63",11
06/11/2012 09:09:00,917890952,,"66.249.75.215",1
06/11/2012 08:31:00,917874949,,"66.249.75.184",1
06/11/2012 08:27:00,917873067,,"66.249.75.217",1
06/11/2012 08:26:00,917872958,,"66.249.75.195",1
06/11/2012 08:21:00,917870605,,"66.249.75.168",1
06/11/2012 08:18:00,917869302,,"66.249.75.178",1
06/11/2012 08:06:00,917865151,,"177.17.251.81",15
06/11/2012 07:44:00,917857512,,"201.58.242.95",1
06/11/2012 07:22:00,917850687,,"66.249.75.215",0
06/11/2012 07:20:00,917850179,,"66.249.75.185",0
06/11/2012 07:18:00,917849607,,"66.249.75.180",0
06/11/2012 07:13:00,917847894,,"66.249.75.167",1
06/11/2012 07:09:00,917846632,,"157.55.35.80",1
06/11/2012 07:07:00,917846153,,"66.249.75.213",1
06/11/2012 07:06:00,917845706,,"66.249.75.233",1
06/11/2012 07:05:00,917845673,,"66.249.75.211",1
06/11/2012 07:00:00,917843831,,"66.249.75.179",1
06/11/2012 06:59:00,917843681,,"66.249.75.207",1
06/11/2012 06:59:00,917843519,,"66.249.75.219",1
06/11/2012 06:57:00,917843054,,"66.249.75.199",0
06/11/2012 06:56:00,917842734,,"66.249.75.175",1
06/11/2012 06:51:00,917841334,,"66.249.75.218",1
06/11/2012 06:42:00,917838781,,"66.249.75.202",1
06/11/2012 06:30:00,917835373,,"66.249.75.178",1
06/11/2012 06:13:00,917830108,,"66.249.75.217",1
06/11/2012 05:53:00,917824839,,"66.249.75.207",1
06/11/2012 05:09:00,917813845,,"157.55.35.80",1
06/11/2012 04:17:00,917799414,,"66.249.75.179",1
06/11/2012 04:13:00,917798487,,"66.249.75.218",1
06/11/2012 04:08:00,917797006,,"66.249.75.178",1
06/11/2012 03:40:00,917788845,,"157.55.116.30",1
06/11/2012 03:25:00,917785648,,"157.55.36.52",1
06/11/2012 00:54:00,917742892,,"200.140.34.174",36
06/11/2012 00:45:00,917739802,,"186.241.197.141",21
06/11/2012 00:06:00,917724562,,"200.140.34.174",16
06/11/2012,917722596,,"66.249.75.188",1
05/11/2012 23:58:00,917721668,,"187.78.94.193",1
05/11/2012 23:57:00,917721065,,"200.140.34.174",9
05/11/2012 22:39:00,917687276,,"189.107.66.25",7
05/11/2012 21:59:00,917666223,,"66.249.75.168",1
05/11/2012 21:45:00,917659116,,"201.9.37.221",1
05/11/2012 21:27:00,917649518,,"66.249.75.212",1
05/11/2012 21:23:00,917647767,,"66.249.75.179",1
05/11/2012 21:13:00,917642072,,"66.249.75.190",1
05/11/2012 21:04:00,917637357,,"157.56.229.187",1
05/11/2012 20:58:00,917634428,,"187.95.17.217",6
05/11/2012 20:58:00,917634231,,"66.249.75.181",1
05/11/2012 20:47:00,917628791,,"157.56.229.187",1
05/11/2012 20:40:00,917625384,,"157.55.33.22",1
05/11/2012 20:35:00,917622786,,"157.55.32.111",1
05/11/2012 20:35:00,917622680,,"157.55.32.111",1
05/11/2012 20:34:00,917622435,,"157.55.35.88",1
05/11/2012 20:34:00,917622339,,"157.55.35.88",1
05/11/2012 20:33:00,917621601,,"65.55.52.86",1
05/11/2012 20:32:00,917621242,,"157.55.33.22",1
05/11/2012 20:30:00,917620117,,"157.55.36.52",1
05/11/2012 20:28:00,917619386,,"157.55.35.80",1
05/11/2012 20:28:00,917619278,,"157.55.35.80",1
05/11/2012 20:28:00,917619173,,"157.55.33.22",1
05/11/2012 20:27:00,917618994,,"157.55.33.22",1
05/11/2012 20:27:00,917618941,,"157.55.33.22",1
05/11/2012 20:27:00,917618837,,"157.55.33.22",1
05/11/2012 20:27:00,917618523,,"65.55.55.231",1
05/11/2012 20:26:00,917618393,,"65.55.55.231",1
05/11/2012 20:26:00,917618288,,"65.55.55.231",1
05/11/2012 20:26:00,917618255,,"66.249.75.183",1
05/11/2012 20:26:00,917618195,,"65.55.55.231",1
05/11/2012 20:25:00,917617696,,"157.56.229.187",1
05/11/2012 20:24:00,917617331,,"157.55.32.100",1
05/11/2012 20:24:00,917617188,,"157.55.32.100",1
05/11/2012 20:23:00,917616783,,"157.55.35.88",1
05/11/2012 20:23:00,917616682,,"157.55.35.88",1
05/11/2012 20:20:00,917615338,,"66.249.75.180",1
05/11/2012 20:20:00,917614951,,"66.249.75.195",1
05/11/2012 20:13:00,917611490,,"66.249.75.207",1
05/11/2012 20:06:00,917608177,,"66.249.75.188",1
05/11/2012 18:51:00,917571735,,"66.249.71.49",1
05/11/2012 18:19:00,917554746,,"66.249.71.48",1
05/11/2012 18:01:00,917545376,,"200.199.239.162",2
05/11/2012 17:59:00,917544569,,"200.199.239.162",20
05/11/2012 17:53:00,917540998,,"66.249.71.15",1
05/11/2012 17:48:00,917538378,,"66.249.71.74",1
05/11/2012 17:45:00,917537044,,"66.249.71.22",1
05/11/2012 17:38:00,917533446,,"187.21.24.43",3
05/11/2012 16:53:00,917509634,,"187.36.84.45",7
05/11/2012 16:40:00,917501781,,"66.249.71.98",1
05/11/2012 16:18:00,917487805,,"66.249.71.48",1
05/11/2012 15:26:00,917454576,,"189.4.181.105",1
05/11/2012 15:25:00,917454158,,"66.249.71.74",1
05/11/2012 15:00:00,917439469,,"74.125.183.29",3
05/11/2012 14:54:00,917435209,,"66.249.71.85",1
05/11/2012 14:53:00,917435091,,"66.249.71.13",1
05/11/2012 14:49:00,917432420,,"66.249.71.85",1
05/11/2012 14:49:00,917432347,,"66.249.71.50",1
05/11/2012 14:47:00,917431133,,"66.249.71.50",1
05/11/2012 14:42:00,917428272,,"66.249.71.66",0
05/11/2012 14:39:00,917426182,,"66.249.71.15",1
05/11/2012 14:34:00,917423583,,"66.249.71.75",1
05/11/2012 14:24:00,917417412,,"66.249.71.67",1
05/11/2012 14:24:00,917417380,,"66.249.71.23",1
05/11/2012 14:24:00,917416856,,"66.249.71.65",0
05/11/2012 14:23:00,917416481,,"66.249.71.106",1
05/11/2012 14:23:00,917416473,,"66.249.71.85",0
05/11/2012 14:22:00,917416093,,"66.249.71.48",1
05/11/2012 14:21:00,917415170,,"66.249.71.84",1
05/11/2012 14:19:00,917414282,,"187.118.50.12",5
05/11/2012 14:13:00,917410171,,"66.249.71.108",1
05/11/2012 14:13:00,917410168,,"66.249.71.108",1
05/11/2012 14:10:00,917408309,,"66.249.71.50",1
05/11/2012 14:10:00,917407999,,"66.249.71.74",1
05/11/2012 14:09:00,917407605,,"66.249.71.24",1
05/11/2012 14:09:00,917407434,,"66.249.71.13",1
05/11/2012 14:08:00,917407046,,"66.249.71.99",1
05/11/2012 14:07:00,917406393,,"66.249.71.22",1
05/11/2012 14:05:00,917405125,,"66.249.71.75",1
05/11/2012 14:03:00,917403567,,"66.249.71.75",1
05/11/2012 14:02:00,917402697,,"66.249.71.107",1
05/11/2012 13:56:00,917399096,,"66.249.71.23",1
05/11/2012 13:55:00,917398098,,"66.249.71.106",1
05/11/2012 13:53:00,917397269,,"66.249.71.50",1
05/11/2012 13:50:00,917395357,,"66.249.71.23",1
05/11/2012 13:42:00,917390424,,"66.249.71.74",1
05/11/2012 13:42:00,917390095,,"66.249.71.48",1
05/11/2012 13:41:00,917389619,,"66.249.71.22",1
05/11/2012 13:37:00,917387152,,"66.249.71.85",1
05/11/2012 13:29:00,917382137,,"66.249.71.107",1
05/11/2012 13:03:00,917368434,,"66.249.71.13",1
05/11/2012 12:37:00,917353036,,"157.55.36.52",1
05/11/2012 12:22:00,917345246,,"157.55.36.52",1
05/11/2012 12:22:00,917345049,,"157.55.36.52",1
05/11/2012 12:22:00,917344902,,"157.55.36.52",1
05/11/2012 12:15:00,917341250,,"157.55.32.100",1
05/11/2012 12:14:00,917340327,,"66.249.71.98",1
05/11/2012 12:12:00,917338940,,"157.55.35.88",1
05/11/2012 12:11:00,917338822,,"157.55.35.88",1
05/11/2012 12:06:00,917335211,,"157.56.229.187",1
05/11/2012 12:05:00,917334999,,"65.55.52.86",1
05/11/2012 12:05:00,917334873,,"65.55.52.86",1
05/11/2012 12:05:00,917334569,,"65.55.52.86",1
05/11/2012 12:05:00,917334439,,"65.55.52.86",1
05/11/2012 12:02:00,917332381,,"157.56.229.187",1
05/11/2012 12:01:00,917332258,,"157.56.229.187",1
05/11/2012 12:01:00,917332128,,"157.56.229.187",1
05/11/2012 12:01:00,917331840,,"157.55.32.100",1
05/11/2012 12:00:00,917331139,,"157.55.33.22",1
05/11/2012 11:58:00,917330157,,"157.56.229.88",1
05/11/2012 11:58:00,917329950,,"157.55.34.166",1
05/11/2012 11:58:00,917329791,,"157.55.34.166",1
05/11/2012 11:53:00,917327059,,"157.55.33.22",1
05/11/2012 11:53:00,917326785,,"157.55.35.88",1
05/11/2012 11:53:00,917326651,,"157.55.35.88",1
05/11/2012 11:47:00,917323478,,"157.55.35.80",1
05/11/2012 11:47:00,917323301,,"157.55.35.80",1
05/11/2012 11:12:00,917301610,,"186.212.149.174",14
05/11/2012 10:39:00,917281162,,"200.252.98.130",0
05/11/2012 10:27:00,917273138,15463,"200.252.98.130",44
05/11/2012 09:20:00,917226552,,"66.249.71.75",1
05/11/2012 09:20:00,917226309,,"66.249.71.66",1
05/11/2012 09:04:00,917215375,,"66.249.71.14",1
05/11/2012 09:04:00,917215275,,"66.249.71.50",1
05/11/2012 09:02:00,917214224,,"66.249.71.15",1
05/11/2012 08:56:00,917208706,,"66.249.71.66",1
05/11/2012 08:53:00,917206273,,"66.249.71.65",0
05/11/2012 08:47:00,917202306,,"66.249.71.24",1
05/11/2012 08:41:00,917197934,,"66.249.71.22",1
05/11/2012 08:36:00,917195168,,"66.249.71.65",1
05/11/2012 08:28:00,917189913,,"66.249.71.49",1
05/11/2012 08:27:00,917189718,,"66.249.71.85",0
05/11/2012 08:27:00,917189559,,"66.249.71.108",1
05/11/2012 08:26:00,917189000,,"66.249.71.98",1
05/11/2012 08:26:00,917188773,,"66.249.71.66",1
05/11/2012 08:17:00,917183880,,"66.249.71.67",1
05/11/2012 08:16:00,917183410,,"66.249.71.107",1
05/11/2012 08:15:00,917182802,,"66.249.71.107",1
05/11/2012 08:15:00,917182594,,"66.249.71.107",1
05/11/2012 08:15:00,917182517,,"66.249.71.49",1
05/11/2012 08:14:00,917181832,,"66.249.71.98",1
05/11/2012 08:12:00,917181074,,"66.249.71.108",1
05/11/2012 08:11:00,917180490,,"66.249.71.98",1
05/11/2012 08:11:00,917180217,,"66.249.71.85",1
05/11/2012 08:10:00,917179870,,"66.249.71.50",1
05/11/2012 08:10:00,917179621,,"66.249.71.24",1
05/11/2012 08:09:00,917178942,,"66.249.71.23",1
05/11/2012 08:08:00,917178754,,"66.249.71.108",1
05/11/2012 08:08:00,917178642,,"66.249.71.84",1
05/11/2012 08:07:00,917178156,,"66.249.71.23",1
05/11/2012 08:07:00,917178154,,"66.249.71.97",1
05/11/2012 08:07:00,917178130,,"66.249.71.74",1
05/11/2012 08:07:00,917178115,,"66.249.71.13",1
05/11/2012 08:07:00,917177870,,"66.249.71.108",1
05/11/2012 08:07:00,917177791,,"66.249.71.23",1
05/11/2012 08:07:00,917177726,,"66.249.71.106",1
05/11/2012 08:05:00,917176649,,"66.249.71.76",1
05/11/2012 08:03:00,917175423,,"66.249.71.50",1
05/11/2012 08:01:00,917174499,,"66.249.71.84",1
05/11/2012 08:01:00,917174121,,"66.249.71.98",1
05/11/2012 08:01:00,917174102,,"66.249.71.14",1
05/11/2012 08:00:00,917173886,,"66.249.71.22",1
05/11/2012 08:00:00,917173813,,"66.249.71.99",1
05/11/2012 07:59:00,917173212,,"66.249.71.98",1
05/11/2012 07:55:00,917171933,,"66.249.71.22",1
05/11/2012 07:46:00,917168680,,"66.249.71.74",1
05/11/2012 07:40:00,917166484,,"66.249.71.83",1
05/11/2012 07:40:00,917166399,,"54.242.138.94",1
05/11/2012 06:09:00,917138963,,"66.249.71.75",1
05/11/2012 05:54:00,917134338,,"189.45.8.85",11
05/11/2012 05:27:00,917125997,,"157.56.229.187",1
05/11/2012 04:50:00,917114097,,"189.107.214.169",2
05/11/2012 02:02:00,917068940,,"157.55.35.80",1
05/11/2012 00:28:00,917049239,,"66.249.71.13",1
05/11/2012 00:18:00,917045534,,"201.79.183.152",1
05/11/2012 00:07:00,917041696,,"66.249.71.22",1
04/11/2012 22:48:00,917008626,,"66.249.71.76",1
04/11/2012 22:38:00,917003756,,"66.249.71.24",1
04/11/2012 22:32:00,917000999,,"66.249.71.49",1
04/11/2012 22:28:00,916999226,,"66.249.71.107",1
04/11/2012 22:28:00,916998994,,"177.180.157.71",1
04/11/2012 22:27:00,916998724,,"201.83.176.168",9
04/11/2012 22:25:00,916997432,,"200.163.15.139",7
04/11/2012 22:22:00,916995689,,"200.163.15.139",41
04/11/2012 22:12:00,916990799,,"66.249.71.48",1
04/11/2012 22:03:00,916985951,,"66.249.71.85",1
04/11/2012 21:26:00,916966900,,"66.249.71.66",1
04/11/2012 20:16:00,916931471,,"66.249.71.83",1
04/11/2012 20:09:00,916927709,,"66.249.71.98",1
04/11/2012 20:07:00,916926521,,"66.249.71.14",1
04/11/2012 20:02:00,916924421,,"66.249.71.85",1
04/11/2012 19:57:00,916921772,,"66.249.71.97",1
04/11/2012 19:54:00,916920343,,"66.249.71.23",1
04/11/2012 19:53:00,916920086,,"66.249.71.13",1
04/11/2012 19:39:00,916912592,,"66.249.71.75",1
04/11/2012 19:32:00,916908859,,"66.249.71.66",1
04/11/2012 19:23:00,916904594,,"66.249.71.15",1
04/11/2012 19:17:00,916901191,,"157.55.116.30",1
04/11/2012 19:15:00,916900042,,"66.249.71.107",1
04/11/2012 19:14:00,916899702,,"66.249.71.15",1
04/11/2012 19:13:00,916899265,,"66.249.71.24",1
04/11/2012 19:10:00,916897904,,"66.249.71.23",1
04/11/2012 19:10:00,916897765,,"66.249.71.50",1
04/11/2012 19:09:00,916897142,,"66.249.71.76",1
04/11/2012 19:09:00,916896900,,"187.15.223.119",1
04/11/2012 19:06:00,916895805,,"66.249.71.74",1
04/11/2012 19:00:00,916892485,,"66.249.71.49",1
04/11/2012 19:00:00,916892434,,"66.249.71.15",1
04/11/2012 18:59:00,916892169,,"66.249.71.75",1
04/11/2012 18:59:00,916891918,,"201.41.115.157",18
04/11/2012 18:53:00,916888979,,"66.249.71.97",1
04/11/2012 18:49:00,916887429,,"66.249.71.98",1
04/11/2012 18:48:00,916886638,,"66.249.71.48",1
04/11/2012 18:41:00,916883122,,"66.249.71.84",1
04/11/2012 18:39:00,916882359,,"66.249.71.74",1
04/11/2012 18:37:00,916881434,,"66.249.71.76",1
04/11/2012 18:36:00,916880879,,"66.249.71.49",1
04/11/2012 18:35:00,916880430,,"66.249.71.48",1
04/11/2012 18:34:00,916879538,,"66.249.71.22",1
04/11/2012 18:32:00,916878986,,"66.249.71.84",1
04/11/2012 18:31:00,916878456,,"66.249.71.107",1
04/11/2012 18:31:00,916878273,,"66.249.71.108",1
04/11/2012 18:31:00,916878203,,"66.249.71.49",1
04/11/2012 18:30:00,916877664,,"66.249.71.50",1
04/11/2012 18:21:00,916873213,,"66.249.71.14",1
04/11/2012 18:21:00,916873201,,"66.249.71.106",1
04/11/2012 18:20:00,916872845,,"66.249.71.14",1
04/11/2012 18:20:00,916872592,,"66.249.71.66",1
04/11/2012 18:15:00,916870336,,"66.249.71.84",1
04/11/2012 18:12:00,916868593,,"66.249.71.99",1
04/11/2012 18:11:00,916868394,,"66.249.71.85",1
04/11/2012 18:09:00,916867362,,"66.249.71.65",1
04/11/2012 18:05:00,916865254,,"66.249.71.24",1
04/11/2012 17:56:00,916860852,,"66.249.71.76",1
04/11/2012 17:55:00,916860506,,"66.249.71.83",1
04/11/2012 17:54:00,916860033,,"66.249.71.50",1
04/11/2012 17:54:00,916859914,,"66.249.71.15",1
04/11/2012 17:52:00,916858715,,"66.249.71.24",1
04/11/2012 17:51:00,916858446,,"66.249.71.99",1
04/11/2012 17:18:00,916842015,,"66.249.71.23",1
04/11/2012 16:42:00,916826418,,"201.67.187.157",1
04/11/2012 16:15:00,916815205,,"187.65.160.85",4
04/11/2012 16:15:00,916815177,,"66.249.71.99",1
04/11/2012 16:05:00,916810614,,"66.249.71.85",1
04/11/2012 16:04:00,916810074,,"66.249.71.76",1
04/11/2012 15:45:00,916801394,,"187.65.7.56",2
04/11/2012 15:40:00,916799343,,"66.249.71.97",1
04/11/2012 15:13:00,916787893,,"66.249.71.106",1
04/11/2012 15:03:00,916783975,,"66.249.71.85",1
04/11/2012 15:01:00,916782993,,"74.125.183.24",3
04/11/2012 14:38:00,916773438,,"66.249.71.107",1
04/11/2012 14:30:00,916769685,,"187.61.252.145",1
04/11/2012 14:28:00,916768522,,"66.249.71.99",1
04/11/2012 14:11:00,916760514,,"66.249.71.107",1
04/11/2012 14:02:00,916756012,,"66.249.71.83",1
04/11/2012 13:53:00,916752087,,"66.249.71.97",1
04/11/2012 13:43:00,916747195,,"66.249.71.97",1
04/11/2012 13:43:00,916746978,,"201.87.152.15",9
04/11/2012 13:40:00,916745648,,"66.249.71.99",1
04/11/2012 13:38:00,916744517,,"187.88.62.110",1
04/11/2012 13:35:00,916743426,,"66.249.71.97",1
04/11/2012 13:29:00,916740711,,"66.249.71.76",1
04/11/2012 13:18:00,916735914,,"66.249.71.97",1
04/11/2012 13:17:00,916735386,,"66.249.71.50",1
04/11/2012 13:14:00,916734095,,"66.249.71.22",1
04/11/2012 13:11:00,916732465,,"66.249.71.13",1
04/11/2012 12:42:00,916719704,,"66.249.71.24",1
04/11/2012 12:42:00,916719478,,"66.249.71.48",1
04/11/2012 12:39:00,916718251,,"66.249.71.106",1
04/11/2012 12:37:00,916717255,,"66.249.71.67",1
04/11/2012 12:36:00,916717078,,"66.249.71.106",1
04/11/2012 12:35:00,916716710,,"66.249.71.76",1
04/11/2012 12:14:00,916707786,,"201.55.99.40",2
04/11/2012 11:40:00,916693180,,"66.249.71.97",1
04/11/2012 10:39:00,916665977,,"66.249.71.235",1
04/11/2012 09:49:00,916648160,,"66.249.71.99",1
04/11/2012 09:10:00,916631681,,"66.249.71.97",1
04/11/2012 08:45:00,916618702,,"157.56.229.88",1
04/11/2012 08:44:00,916618576,,"66.249.71.230",1
04/11/2012 08:04:00,916598155,,"66.249.71.13",1
04/11/2012 08:02:00,916597390,,"66.249.71.106",0
04/11/2012 08:01:00,916596900,,"66.249.71.49",1
04/11/2012 07:58:00,916595491,,"66.249.71.50",1
04/11/2012 07:39:00,916589649,,"66.249.71.23",0
04/11/2012 07:38:00,916589012,,"66.249.71.75",1
04/11/2012 07:34:00,916588107,,"66.249.71.85",1
04/11/2012 07:29:00,916586474,,"66.249.71.24",1
04/11/2012 07:23:00,916584469,,"66.249.71.99",1
04/11/2012 07:17:00,916582827,,"66.249.71.229",1
04/11/2012 07:17:00,916582824,,"66.249.71.234",1
04/11/2012 07:17:00,916582821,,"66.249.71.234",1
04/11/2012 06:56:00,916576891,,"66.249.71.13",1
04/11/2012 06:40:00,916572498,,"66.249.71.48",1
04/11/2012 06:37:00,916571517,,"66.249.71.15",1
04/11/2012 06:22:00,916567549,,"66.249.71.76",1
04/11/2012 06:20:00,916566919,,"66.249.71.67",1
04/11/2012 06:15:00,916565850,,"66.249.71.74",1
04/11/2012 06:09:00,916564159,,"66.249.71.67",1
04/11/2012 06:00:00,916562033,,"66.249.71.22",1
04/11/2012 05:46:00,916558512,,"66.249.71.107",1
04/11/2012 05:26:00,916553356,,"200.218.186.14",5
04/11/2012 05:04:00,916547050,,"66.249.71.23",1
04/11/2012 04:54:00,916543970,,"66.249.71.24",1
04/11/2012 04:51:00,916542992,,"66.249.71.85",1
04/11/2012 04:32:00,916537691,,"66.249.71.67",1
04/11/2012 04:26:00,916535941,,"66.249.71.13",1
04/11/2012 04:26:00,916535910,,"66.249.71.75",1
04/11/2012 04:10:00,916531636,,"66.249.71.84",1
04/11/2012 03:54:00,916527493,,"66.249.71.74",1
04/11/2012 03:50:00,916526435,,"66.249.71.74",1
04/11/2012 03:25:00,916519323,,"66.249.71.168",1
04/11/2012 03:18:00,916517208,,"66.249.71.14",1
04/11/2012 03:13:00,916515843,,"66.249.71.99",1
04/11/2012 03:12:00,916515549,,"66.249.71.13",1
04/11/2012 03:10:00,916514901,,"66.249.71.66",1
04/11/2012 03:08:00,916514454,,"66.249.71.50",1
04/11/2012 03:04:00,916513283,,"66.249.71.99",1
04/11/2012 02:48:00,916508686,,"66.249.71.13",1
04/11/2012 02:41:00,916506541,,"66.249.71.85",1
04/11/2012 02:37:00,916505214,,"66.249.71.74",1
04/11/2012 02:36:00,916505014,,"66.249.71.98",1
04/11/2012 02:36:00,916504932,,"66.249.71.23",1
04/11/2012 02:34:00,916504518,,"66.249.71.83",1
04/11/2012 01:34:00,916486475,,"66.249.71.106",1
04/11/2012 01:30:00,916485234,,"66.249.71.75",1
04/11/2012 01:16:00,916480641,,"66.249.71.14",1
04/11/2012 01:16:00,916480440,,"66.249.71.48",0
04/11/2012 00:52:00,916472159,,"66.249.71.106",0
04/11/2012 00:40:00,916467485,,"66.249.71.14",1
04/11/2012 00:40:00,916467402,,"66.249.71.15",0
04/11/2012 00:37:00,916466453,,"66.249.71.98",1
04/11/2012 00:28:00,916463229,,"66.249.71.14",1
04/11/2012 00:09:00,916456090,,"66.249.71.97",1
04/11/2012,916452587,,"66.249.71.97",1
03/11/2012 23:54:00,916450359,,"66.249.66.138",1
03/11/2012 23:53:00,916449787,,"66.249.71.98",0
03/11/2012 23:42:00,916445097,,"157.56.229.88",1
03/11/2012 23:35:00,916442180,,"66.249.71.75",0
03/11/2012 23:28:00,916439158,,"157.55.33.22",1
03/11/2012 23:26:00,916438177,,"187.15.223.119",14
03/11/2012 23:24:00,916437362,,"66.249.71.106",1
03/11/2012 23:18:00,916434682,,"66.249.71.108",1
03/11/2012 23:17:00,916434243,,"66.249.71.50",0
03/11/2012 22:57:00,916424660,,"177.166.16.111",2
03/11/2012 22:56:00,916424182,,"66.249.71.83",1
03/11/2012 22:54:00,916423115,,"66.249.71.14",0
03/11/2012 22:51:00,916421553,,"66.249.71.107",1
03/11/2012 22:45:00,916418995,,"66.249.71.108",1
03/11/2012 22:37:00,916415666,,"66.249.71.98",0
